PUB_FORM_PROPERTY
pk_form_property,label
1001ZZ1LCP000000ZT0J,自定义项15
1001ZZ1LCP000000ZT0K,自定义项16
1001ZZ1LCP000000ZT0L,自定义项17
1001ZZ1LCP000000ZT0M,自定义项18
1001ZZ1LCP000000ZT0N,自定义项19
1001ZZ1LCP000000ZT0O,自定义项20
1001ZZ1LCP000000ZT0P,主键
1001ZZ1LCP000000ZT0Q,集团合同编码
1001ZZ1LCP000000ZT0R,合同编码
1001ZZ1LCP000000ZT0S,预算流水号
1001ZZ1LCP000000ZT0T,预算所属项目编号
1001ZZ1LCP000000ZT0U,项目预算额
1001ZZ1LCP000000ZT0V,预算年度
1001ZZ1LCP000000ZT0W,自定义项1
1001ZZ1LCP000000ZT0X,自定义项2
1001ZZ1LCP000000ZT0Y,自定义项3
1001ZZ1LCP000000ZT0Z,自定义项4
1001ZZ1LCP000000ZT10,自定义项5
1001ZZ1LCP000000ZT11,自定义项6
1001ZZ1LCP000000ZT12,自定义项7
1001ZZ1LCP000000ZT13,自定义项8
1001ZZ1LCP000000ZT14,自定义项9
1001ZZ1LCP000000ZT15,自定义项10
1001ZZ1LCP000000ZT16,自定义项11
1001ZZ1LCP000000ZT17,自定义项12
1001ZZ1LCP000000ZT18,自定义项13
1001ZZ1LCP000000ZT19,自定义项14
1001ZZ1LCP000000ZT1A,自定义项15
1001ZZ1LCP000000ZT1B,自定义项16
1001ZZ1LCP000000ZT1C,自定义项17
1001ZZ1LCP000000ZT1D,自定义项18
1001ZZ1LCP000000ZT1E,自定义项19
1001ZZ1LCP000000ZT1F,自定义项20
1001ZZ1LCP000000ZT1G,计划收款行ID
1001ZZ1LCP000000ZT1H,合同编码
1001ZZ1LCP000000ZT1I,相对方编码
1001ZZ1LCP000000ZT1J,相对方名称
1001ZZ1LCP000000ZT1K,预计收款日期
1001ZZ1LCP000000ZT1L,预计收款金额
1001ZZ1LCP000000ZT1M,预计收款币种
1001ZZ1LCP000000ZT1N,预计收款按合同币种折算金额
1001ZZ1LCP000000ZT1O,预计收款折算比率
1001ZZ1LCP000000ZT1P,预计收款节点描述
1001ZZ1LCP000000ZT1Q,自定义项1
1001ZZ1LCP000000ZT1R,自定义项2
1001ZZ1LCP000000ZT1S,自定义项3
1001ZZ1LCP000000ZT1T,自定义项4
1001ZZ1LCP000000ZT1U,自定义项5
1001ZZ1LCP000000ZT1V,自定义项6
1001ZZ1LCP000000ZT1W,自定义项7
1001ZZ1LCP000000ZT1X,自定义项8
1001ZZ1LCP000000ZT1Y,自定义项9
1001ZZ1LCP000000ZT1Z,自定义项10
1001ZZ1LCP000000ZT20,自定义项11
1001ZZ1LCP000000ZT21,自定义项12
1001ZZ1LCP000000ZT22,自定义项13
1001ZZ1LCP000000ZT23,自定义项14
1001ZZ1LCP000000ZT24,自定义项15
1001ZZ1LCP000000ZT25,自定义项16
1001ZZ1LCP000000ZT26,自定义项17
1001ZZ1LCP000000ZT27,自定义项18
1001ZZ1LCP000000ZT28,自定义项19
1001ZZ1LCP000000ZT29,自定义项20
1001ZZ1LCP000000ZT2A,计划收款行ID
1001ZZ1LCP000000ZT2B,合同编码
1001ZZ1LCP000000ZT2C,相对方编码
1001ZZ1LCP000000ZT2D,相对方名称
1001ZZ1LCP000000ZT2E,预计收款日期
1001ZZ1LCP000000ZT2F,预计收款金额
1001ZZ1LCP000000ZT2G,预计收款币种
1001ZZ1LCP000000ZT2H,预计收款按合同币种折算金额
1001ZZ1LCP000000ZT2I,预计收款折算比率
1001ZZ1LCP000000ZT2J,预计收款节点描述
1001ZZ1LCP000000ZT2K,自定义项1
1001ZZ1LCP000000ZT2L,自定义项2
1001ZZ1LCP000000ZT2M,自定义项3
1001ZZ1LCP000000ZT2N,自定义项4
1001ZZ1LCP000000ZT2O,自定义项5
1001ZZ1LCP000000ZT2P,自定义项6
1001ZZ1LCP000000ZT2Q,自定义项7
1001ZZ1LCP000000ZT2R,自定义项8
1001ZZ1LCP000000ZT2S,自定义项9
1001ZZ1LCP000000ZT2T,自定义项10
1001ZZ1LCP000000ZT2U,自定义项11
1001ZZ1LCP000000ZT2V,自定义项12
1001ZZ1LCP000000ZT2W,自定义项13
1001ZZ1LCP000000ZT2X,自定义项14
1001ZZ1LCP000000ZT2Y,自定义项15
1001ZZ1LCP000000ZT2Z,自定义项16
1001ZZ1LCP000000ZT30,自定义项17
1001ZZ1LCP000000ZT31,自定义项18
1001ZZ1LCP000000ZT32,自定义项19
1001ZZ1LCP000000ZT33,自定义项20
1001ZZ1LCP000000ZT34,计划收款行ID
1001ZZ1LCP000000ZT35,合同编码
1001ZZ1LCP000000ZT36,相对方编码
1001ZZ1LCP000000ZT37,相对方名称
1001ZZ1LCP000000ZT38,预计收款日期
1001ZZ1LCP000000ZT39,预计收款金额
1001ZZ1LCP000000ZT3A,预计收款币种
1001ZZ1LCP000000ZT3B,预计收款按合同币种折算金额
1001ZZ1LCP000000ZT3C,预计收款折算比率
1001ZZ1LCP000000ZT3D,预计收款节点描述
1001ZZ1LCP000000ZT3E,自定义项1
1001ZZ1LCP000000ZT3F,自定义项2
1001ZZ1LCP000000ZT3G,自定义项3
1001ZZ1LCP000000ZT3H,自定义项4
1001ZZ1LCP000000ZT3I,自定义项5
