PUB_FORM_PROPERTY
pk_form_property,label
1001A11LCP0000022DOE,自定义项18
1001A11LCP0000022DOF,自定义项19
1001A11LCP0000022DOG,自定义项20
1001A11LCP0000022DOH,主键
1001A11LCP0000022DOI,合同编码
1001A11LCP0000022DOJ,计划付款行ID
1001A11LCP0000022DOK,实际付款行ID
1001A11LCP0000022DOL,对方编码
1001A11LCP0000022DOM,对方名称
1001A11LCP0000022DON,实际付款时间
1001A11LCP0000022DOO,实际付款金额
1001A11LCP0000022DOP,实际付款币种
1001A11LCP0000022DOQ,实际付款按合同币种折算金额
1001A11LCP0000022DOR,实际付款折算比率
1001A11LCP0000022DOS,实际付款节点描述
1001A11LCP0000022DOT,自定义项1
1001A11LCP0000022DOU,自定义项2
1001A11LCP0000022DOV,自定义项3
1001A11LCP0000022DOW,自定义项4
1001A11LCP0000022DOX,自定义项5
1001A11LCP0000022DOY,自定义项6
1001A11LCP0000022DOZ,自定义项7
1001A11LCP0000022DP0,自定义项8
1001A11LCP0000022DP1,自定义项9
1001A11LCP0000022DP2,自定义项10
1001A11LCP0000022DP3,自定义项11
1001A11LCP0000022DP4,自定义项12
1001A11LCP0000022DP5,自定义项13
1001A11LCP0000022DP6,自定义项14
1001A11LCP0000022DP7,自定义项15
1001A11LCP0000022DP8,自定义项16
1001A11LCP0000022DP9,自定义项17
1001A11LCP0000022DPA,自定义项18
1001A11LCP0000022DPB,自定义项19
1001A11LCP0000022DPC,自定义项20
1001A11LCP0000022DPD,主键
1001A11LCP0000022DPE,合同编码
1001A11LCP0000022DPF,计划付款行ID
1001A11LCP0000022DPG,实际付款行ID
1001A11LCP0000022DPH,对方编码
1001A11LCP0000022DPI,对方名称
1001A11LCP0000022DPJ,实际付款时间
1001A11LCP0000022DPK,实际付款金额
1001A11LCP0000022DPL,实际付款币种
1001A11LCP0000022DPM,实际付款按合同币种折算金额
1001A11LCP0000022DPN,实际付款折算比率
1001A11LCP0000022DPO,实际付款节点描述
1001A11LCP0000022DPP,自定义项1
1001A11LCP0000022DPQ,自定义项2
1001A11LCP0000022DPR,自定义项3
1001A11LCP0000022DPS,自定义项4
1001A11LCP0000022DPT,自定义项5
1001A11LCP0000022DPU,自定义项6
1001A11LCP0000022DPV,自定义项7
1001A11LCP0000022DPW,自定义项8
1001A11LCP0000022DPX,自定义项9
1001A11LCP0000022DPY,自定义项10
1001A11LCP0000022DPZ,自定义项11
1001A11LCP0000022DQ0,自定义项12
1001A11LCP0000022DQ1,自定义项13
1001A11LCP0000022DQ2,自定义项14
1001A11LCP0000022DQ3,自定义项15
1001A11LCP0000022DQ4,自定义项16
1001A11LCP0000022DQ5,自定义项17
1001A11LCP0000022DQ6,自定义项18
1001A11LCP0000022DQ7,自定义项19
1001A11LCP0000022DQ8,自定义项20
1001A11LCP0000022DQ9,主键
1001A11LCP0000022DQA,合同编码
1001A11LCP0000022DQB,合同正文生成方式
1001A11LCP0000022DQC,合同正文文本文件
1001A11LCP0000022DQD,合同正文已签署文件
1001A11LCP0000022DQE,附件类型
1001A11LCP0000022DQF,附件文件
1001A11LCP0000022DQG,合同签约依据
1001A11LCP0000022DQH,签约依据文件编号
1001A11LCP0000022DQI,签约依据文件
1001A11LCP0000022DQJ,合同计划执行节点内容
1001A11LCP0000022DQK,合同计划执行节点日期
1001A11LCP0000022DQL,合同计划节点实际完成情况
1001A11LCP0000022DQM,外部合同号
1001A11LCP0000022DQN,是否属于固定资产投资类合同
1001A11LCP0000022DQO,自定义项1
1001A11LCP0000022DQP,自定义项2
1001A11LCP0000022DQQ,自定义项3
1001A11LCP0000022DQR,自定义项4
1001A11LCP0000022DQS,自定义项5
1001A11LCP0000022DQT,自定义项6
1001A11LCP0000022DQU,自定义项7
1001A11LCP0000022DQV,自定义项8
1001A11LCP0000022DQW,自定义项9
1001A11LCP0000022DQX,自定义项10
1001A11LCP0000022DQY,自定义项11
1001A11LCP0000022DQZ,自定义项12
1001A11LCP0000022DR0,自定义项13
1001A11LCP0000022DR1,自定义项14
1001A11LCP0000022DR2,自定义项15
1001A11LCP0000022DR3,自定义项16
1001A11LCP0000022DR4,自定义项17
1001A11LCP0000022DR5,自定义项18
1001A11LCP0000022DR6,自定义项19
1001A11LCP0000022DR7,自定义项20
1001A11LCP0000022DR8,主键
1001A11LCP0000022DR9,合同编码
1001A11LCP0000022DRA,合同正文生成方式
1001A11LCP0000022DRB,合同正文文本文件
1001A11LCP0000022DRC,合同正文已签署文件
1001A11LCP0000022DRD,附件类型
1001A11LCP0000022DRE,附件文件
1001A11LCP0000022DRF,合同签约依据
1001A11LCP0000022DRG,签约依据文件编号
1001A11LCP0000022DRH,签约依据文件
1001A11LCP0000022DRI,合同计划执行节点内容
1001A11LCP0000022DRJ,合同计划执行节点日期
1001A11LCP0000022DRK,合同计划节点实际完成情况
1001A11LCP0000022DRL,外部合同号
1001A11LCP0000022DRM,是否属于固定资产投资类合同
1001A11LCP0000022DRN,自定义项1
1001A11LCP0000022DRO,自定义项2
1001A11LCP0000022DRP,自定义项3
1001A11LCP0000022DRQ,自定义项4
1001A11LCP0000022DRR,自定义项5
1001A11LCP0000022DRS,自定义项6
1001A11LCP0000022DRT,自定义项7
1001A11LCP0000022DRU,自定义项8
1001A11LCP0000022DRV,自定义项9
1001A11LCP0000022DRW,自定义项10
1001A11LCP0000022DRX,自定义项11
1001A11LCP0000022DRY,自定义项12
1001A11LCP0000022DRZ,自定义项13
1001A11LCP0000022DS0,自定义项14
1001A11LCP0000022DS1,自定义项15
1001A11LCP0000022DS2,自定义项16
1001A11LCP0000022DS3,自定义项17
1001A11LCP0000022DS4,自定义项18
1001A11LCP0000022DS5,自定义项19
1001A11LCP0000022DS6,自定义项20
1001A11LCP0000022DS7,主键
1001A11LCP0000022DS8,合同编码
1001A11LCP0000022DS9,合同正文生成方式
1001A11LCP0000022DSA,合同正文文本文件
1001A11LCP0000022DSB,合同正文已签署文件
1001A11LCP0000022DSC,附件类型
1001A11LCP0000022DSD,附件文件
1001A11LCP0000022DSE,合同签约依据
1001A11LCP0000022DSF,签约依据文件编号
1001A11LCP0000022DSG,签约依据文件
1001A11LCP0000022DSH,合同计划执行节点内容
1001A11LCP0000022DSI,合同计划执行节点日期
1001A11LCP0000022DSJ,合同计划节点实际完成情况
1001A11LCP0000022DSK,外部合同号
1001A11LCP0000022DSL,是否属于固定资产投资类合同
1001A11LCP0000022DSM,自定义项1
1001A11LCP0000022DSN,自定义项2
1001A11LCP0000022DSO,自定义项3
1001A11LCP0000022DSP,自定义项4
1001A11LCP0000022DSQ,自定义项5
1001A11LCP0000022DSR,自定义项6
1001A11LCP0000022DSS,自定义项7
1001A11LCP0000022DST,自定义项8
1001A11LCP0000022DSU,自定义项9
1001A11LCP0000022DSV,自定义项10
1001A11LCP0000022DSW,自定义项11
1001A11LCP0000022DSX,自定义项12
1001A11LCP0000022DSY,自定义项13
1001A11LCP0000022DSZ,自定义项14
1001A11LCP0000022DT0,自定义项15
1001A11LCP0000022DT1,自定义项16
1001A11LCP0000022DT2,自定义项17
1001A11LCP0000022DT3,自定义项18
1001A11LCP0000022DT4,自定义项19
1001A11LCP0000022DT5,自定义项20
