PUB_FORM_PROPERTY
pk_form_property,label
1001AA1LCP000001OVPG,自定义项21
1001AA1LCP000001OVPH,自定义项22
1001AA1LCP000001OVPI,自定义项23
1001AA1LCP000001OVPJ,自定义项24
1001AA1LCP000001OVPK,自定义项25
1001AA1LCP000001OVPL,自定义项26
1001AA1LCP000001OVPM,自定义项27
1001AA1LCP000001OVPN,自定义项28
1001AA1LCP000001OVPO,自定义项29
1001AA1LCP000001OVPP,自定义项30
1001AA1LCP000001OVPQ,主键
1001AA1LCP000001OVPR,集团合同编码
1001AA1LCP000001OVPS,合同编码
1001AA1LCP000001OVPT,项目编码
1001AA1LCP000001OVPU,项目所属公司
1001AA1LCP000001OVPV,项目分类
1001AA1LCP000001OVPW,项目名称
1001AA1LCP000001OVPX,合同占用项目金额
1001AA1LCP000001OVPY,立项批复金额
1001AA1LCP000001OVPZ,项目状态
1001AA1LCP000001OVQ0,自定义项1
1001AA1LCP000001OVQ1,自定义项2
1001AA1LCP000001OVQ2,自定义项3
1001AA1LCP000001OVQ3,自定义项4
1001AA1LCP000001OVQ4,自定义项5
1001AA1LCP000001OVQ5,自定义项6
1001AA1LCP000001OVQ6,自定义项7
1001AA1LCP000001OVQ7,自定义项8
1001AA1LCP000001OVQ8,自定义项9
1001AA1LCP000001OVQ9,自定义项10
1001AA1LCP000001OVQA,自定义项11
1001AA1LCP000001OVQB,自定义项12
1001AA1LCP000001OVQC,自定义项13
1001AA1LCP000001OVQD,自定义项14
1001AA1LCP000001OVQE,自定义项15
1001AA1LCP000001OVQF,自定义项16
1001AA1LCP000001OVQG,自定义项17
1001AA1LCP000001OVQH,自定义项18
1001AA1LCP000001OVQI,自定义项19
1001AA1LCP000001OVQJ,自定义项20
1001AA1LCP000001OVQK,自定义项21
1001AA1LCP000001OVQL,自定义项22
1001AA1LCP000001OVQM,自定义项23
1001AA1LCP000001OVQN,自定义项24
1001AA1LCP000001OVQO,自定义项25
1001AA1LCP000001OVQP,自定义项26
1001AA1LCP000001OVQQ,自定义项27
1001AA1LCP000001OVQR,自定义项28
1001AA1LCP000001OVQS,自定义项29
1001AA1LCP000001OVQT,自定义项30
1001AA1LCP000001OVQU,主键
1001AA1LCP000001OVQV,集团合同编码
1001AA1LCP000001OVQW,合同编码
1001AA1LCP000001OVQX,项目编码
1001AA1LCP000001OVQY,项目所属公司
1001AA1LCP000001OVQZ,项目分类
1001AA1LCP000001OVR0,项目名称
1001AA1LCP000001OVR1,合同占用项目金额
1001AA1LCP000001OVR2,立项批复金额
1001AA1LCP000001OVR3,项目状态
1001AA1LCP000001OVR4,自定义项1
1001AA1LCP000001OVR5,自定义项2
1001AA1LCP000001OVR6,自定义项3
1001AA1LCP000001OVR7,自定义项4
1001AA1LCP000001OVR8,自定义项5
1001AA1LCP000001OVR9,自定义项6
1001AA1LCP000001OVRA,自定义项7
1001AA1LCP000001OVRB,自定义项8
1001AA1LCP000001OVRC,自定义项9
1001AA1LCP000001OVRD,自定义项10
1001AA1LCP000001OVRE,自定义项11
1001AA1LCP000001OVRF,自定义项12
1001AA1LCP000001OVRG,自定义项13
1001AA1LCP000001OVRH,自定义项14
1001AA1LCP000001OVRI,自定义项15
1001AA1LCP000001OVRJ,自定义项16
1001AA1LCP000001OVRK,自定义项17
1001AA1LCP000001OVRL,自定义项18
1001AA1LCP000001OVRM,自定义项19
1001AA1LCP000001OVRN,自定义项20
1001AA1LCP000001OVRO,自定义项21
1001AA1LCP000001OVRP,自定义项22
1001AA1LCP000001OVRQ,自定义项23
1001AA1LCP000001OVRR,自定义项24
1001AA1LCP000001OVRS,自定义项25
1001AA1LCP000001OVRT,自定义项26
1001AA1LCP000001OVRU,自定义项27
1001AA1LCP000001OVRV,自定义项28
1001AA1LCP000001OVRW,自定义项29
1001AA1LCP000001OVRX,自定义项30
1001AA1LCP000001OVRY,主键
1001AA1LCP000001OVRZ,集团合同编码
1001AA1LCP000001OVS0,合同编码
1001AA1LCP000001OVS1,预算流水号
1001AA1LCP000001OVS2,预算所属项目编号
1001AA1LCP000001OVS3,项目预算额
1001AA1LCP000001OVS4,预算年度
1001AA1LCP000001OVS5,自定义项1
1001AA1LCP000001OVS6,自定义项2
1001AA1LCP000001OVS7,自定义项3
1001AA1LCP000001OVS8,自定义项4
1001AA1LCP000001OVS9,自定义项5
1001AA1LCP000001OVSA,自定义项6
1001AA1LCP000001OVSB,自定义项7
1001AA1LCP000001OVSC,自定义项8
1001AA1LCP000001OVSD,自定义项9
1001AA1LCP000001OVSE,自定义项10
1001AA1LCP000001OVSF,自定义项11
1001AA1LCP000001OVSG,自定义项12
1001AA1LCP000001OVSH,自定义项13
1001AA1LCP000001OVSI,自定义项14
1001AA1LCP000001OVSJ,自定义项15
1001AA1LCP000001OVSK,自定义项16
1001AA1LCP000001OVSL,自定义项17
1001AA1LCP000001OVSM,自定义项18
1001AA1LCP000001OVSN,自定义项19
1001AA1LCP000001OVSO,自定义项20
1001AA1LCP000001OVSP,自定义项21
1001AA1LCP000001OVSQ,自定义项22
1001AA1LCP000001OVSR,自定义项23
1001AA1LCP000001OVSS,自定义项24
1001AA1LCP000001OVST,自定义项25
1001AA1LCP000001OVSU,自定义项26
1001AA1LCP000001OVSV,自定义项27
1001AA1LCP000001OVSW,自定义项28
1001AA1LCP000001OVSX,自定义项29
1001AA1LCP000001OVSY,自定义项30
1001AA1LCP000001OVSZ,主键
1001AA1LCP000001OVT0,集团合同编码
1001AA1LCP000001OVT1,合同编码
1001AA1LCP000001OVT2,预算流水号
1001AA1LCP000001OVT3,预算所属项目编号
1001AA1LCP000001OVT4,项目预算额
1001AA1LCP000001OVT5,预算年度
1001AA1LCP000001OVT6,自定义项1
1001AA1LCP000001OVT7,自定义项2
1001AA1LCP000001OVT8,自定义项3
1001AA1LCP000001OVT9,自定义项4
1001AA1LCP000001OVTA,自定义项5
1001AA1LCP000001OVTB,自定义项6
1001AA1LCP000001OVTC,自定义项7
1001AA1LCP000001OVTD,自定义项8
1001AA1LCP000001OVTE,自定义项9
1001AA1LCP000001OVTF,自定义项10
1001AA1LCP000001OVTG,自定义项11
1001AA1LCP000001OVTH,自定义项12
1001AA1LCP000001OVTI,自定义项13
1001AA1LCP000001OVTJ,自定义项14
1001AA1LCP000001OVTK,自定义项15
1001AA1LCP000001OVTL,自定义项16
1001AA1LCP000001OVTM,自定义项17
1001AA1LCP000001OVTN,自定义项18
1001AA1LCP000001OVTO,自定义项19
1001AA1LCP000001OVTP,自定义项20
1001AA1LCP000001OVTQ,自定义项21
1001AA1LCP000001OVTR,自定义项22
1001AA1LCP000001OVTS,自定义项23
1001AA1LCP000001OVTT,自定义项24
1001AA1LCP000001OVTU,自定义项25
1001AA1LCP000001OVTV,自定义项26
1001AA1LCP000001OVTW,自定义项27
1001AA1LCP000001OVTX,自定义项28
1001AA1LCP000001OVTY,自定义项29
1001AA1LCP000001OVTZ,自定义项30
1001AA1LCP000001OVU0,主键
1001AA1LCP000001OVU1,集团合同编码
1001AA1LCP000001OVU2,合同编码
1001AA1LCP000001OVU3,预算流水号
1001AA1LCP000001OVU4,预算所属项目编号
1001AA1LCP000001OVU5,项目预算额
1001AA1LCP000001OVU6,预算年度
1001AA1LCP000001OVU7,自定义项1
