PUB_FORM_PROPERTY
pk_form_property,label
1001A11LCP000002GUP8,自定义项13
1001A11LCP000002GUP9,自定义项14
1001A11LCP000002GUPA,自定义项15
1001A11LCP000002GUPB,自定义项16
1001A11LCP000002GUPC,自定义项17
1001A11LCP000002GUPD,自定义项18
1001A11LCP000002GUPE,自定义项19
1001A11LCP000002GUPF,自定义项20
1001A11LCP000002GUPG,主键
1001A11LCP000002GUPH,计划付款行ID
1001A11LCP000002GUPI,实际付款行ID
1001A11LCP000002GUPJ,实际付款时间
1001A11LCP000002GUPK,实际付款时间（传）
1001A11LCP000002GUPL,实际付款金额
1001A11LCP000002GUPM,实际付款币种
1001A11LCP000002GUPN,实际付款按合同币种折算金额
1001A11LCP000002GUPO,实际付款折算比率
1001A11LCP000002GUPP,实际付款节点描述
1001A11LCP000002GUPQ,数据有效性
1001A11LCP000002GUPR,自定义项1
1001A11LCP000002GUPS,自定义项2
1001A11LCP000002GUPT,自定义项3
1001A11LCP000002GUPU,自定义项4
1001A11LCP000002GUPV,自定义项5
1001A11LCP000002GUPW,自定义项6
1001A11LCP000002GUPX,自定义项7
1001A11LCP000002GUPY,自定义项8
1001A11LCP000002GUPZ,自定义项9
1001A11LCP000002GUQ0,自定义项10
1001A11LCP000002GUQ1,自定义项11
1001A11LCP000002GUQ2,自定义项12
1001A11LCP000002GUQ3,自定义项13
1001A11LCP000002GUQ4,自定义项14
1001A11LCP000002GUQ5,自定义项15
1001A11LCP000002GUQ6,自定义项16
1001A11LCP000002GUQ7,自定义项17
1001A11LCP000002GUQ8,自定义项18
1001A11LCP000002GUQ9,自定义项19
1001A11LCP000002GUQA,自定义项20
1001A11LCP000002GUQB,主键
1001A11LCP000002GUQC,计划付款行ID
1001A11LCP000002GUQD,实际付款行ID
1001A11LCP000002GUQE,实际付款时间
1001A11LCP000002GUQF,实际付款时间（传）
1001A11LCP000002GUQG,实际付款金额
1001A11LCP000002GUQH,实际付款币种
1001A11LCP000002GUQI,实际付款按合同币种折算金额
1001A11LCP000002GUQJ,实际付款折算比率
1001A11LCP000002GUQK,实际付款节点描述
1001A11LCP000002GUQL,数据有效性
1001A11LCP000002GUQM,自定义项1
1001A11LCP000002GUQN,自定义项2
1001A11LCP000002GUQO,自定义项3
1001A11LCP000002GUQP,自定义项4
1001A11LCP000002GUQQ,自定义项5
1001A11LCP000002GUQR,自定义项6
1001A11LCP000002GUQS,自定义项7
1001A11LCP000002GUQT,自定义项8
1001A11LCP000002GUQU,自定义项9
1001A11LCP000002GUQV,自定义项10
1001A11LCP000002GUQW,自定义项11
1001A11LCP000002GUQX,自定义项12
1001A11LCP000002GUQY,自定义项13
1001A11LCP000002GUQZ,自定义项14
1001A11LCP000002GUR0,自定义项15
1001A11LCP000002GUR1,自定义项16
1001A11LCP000002GUR2,自定义项17
1001A11LCP000002GUR3,自定义项18
1001A11LCP000002GUR4,自定义项19
1001A11LCP000002GUR5,自定义项20
1001A11LCP000002GUR6,主键
1001A11LCP000002GUR7,合同正文生成方式
1001A11LCP000002GUR8,合同正文文本文件
1001A11LCP000002GUR9,合同正文已签署文件
1001A11LCP000002GURA,附件类型
1001A11LCP000002GURB,附件文件
1001A11LCP000002GURC,合同签约依据
1001A11LCP000002GURD,签约依据文件编号
1001A11LCP000002GURE,签约依据文件
1001A11LCP000002GURF,合同计划执行节点内容
1001A11LCP000002GURG,合同计划执行节点日期
1001A11LCP000002GURH,合同计划节点实际完成情况
1001A11LCP000002GURI,外部合同号
1001A11LCP000002GURJ,是否属于固定资产投资类合同
1001A11LCP000002GURK,自定义项1
1001A11LCP000002GURL,自定义项2
1001A11LCP000002GURM,自定义项3
1001A11LCP000002GURN,自定义项4
1001A11LCP000002GURO,自定义项5
1001A11LCP000002GURP,自定义项6
1001A11LCP000002GURQ,自定义项7
1001A11LCP000002GURR,自定义项8
1001A11LCP000002GURS,自定义项9
1001A11LCP000002GURT,自定义项10
1001A11LCP000002GURU,自定义项11
1001A11LCP000002GURV,自定义项12
1001A11LCP000002GURW,自定义项13
1001A11LCP000002GURX,自定义项14
1001A11LCP000002GURY,自定义项15
1001A11LCP000002GURZ,自定义项16
1001A11LCP000002GUS0,自定义项17
1001A11LCP000002GUS1,自定义项18
1001A11LCP000002GUS2,自定义项19
1001A11LCP000002GUS3,自定义项20
1001A11LCP000002GUS4,主键
1001A11LCP000002GUS5,合同正文生成方式
1001A11LCP000002GUS6,合同正文文本文件
1001A11LCP000002GUS7,合同正文已签署文件
1001A11LCP000002GUS8,附件类型
1001A11LCP000002GUS9,附件文件
1001A11LCP000002GUSA,合同签约依据
1001A11LCP000002GUSB,签约依据文件编号
1001A11LCP000002GUSC,签约依据文件
1001A11LCP000002GUSD,合同计划执行节点内容
1001A11LCP000002GUSE,合同计划执行节点日期
1001A11LCP000002GUSF,合同计划节点实际完成情况
1001A11LCP000002GUSG,外部合同号
1001A11LCP000002GUSH,是否属于固定资产投资类合同
1001A11LCP000002GUSI,自定义项1
1001A11LCP000002GUSJ,自定义项2
1001A11LCP000002GUSK,自定义项3
1001A11LCP000002GUSL,自定义项4
1001A11LCP000002GUSM,自定义项5
1001A11LCP000002GUSN,自定义项6
1001A11LCP000002GUSO,自定义项7
1001A11LCP000002GUSP,自定义项8
1001A11LCP000002GUSQ,自定义项9
1001A11LCP000002GUSR,自定义项10
1001A11LCP000002GUSS,自定义项11
1001A11LCP000002GUST,自定义项12
1001A11LCP000002GUSU,自定义项13
1001A11LCP000002GUSV,自定义项14
1001A11LCP000002GUSW,自定义项15
1001A11LCP000002GUSX,自定义项16
1001A11LCP000002GUSY,自定义项17
1001A11LCP000002GUSZ,自定义项18
1001A11LCP000002GUT0,自定义项19
1001A11LCP000002GUT1,自定义项20
1001A11LCP000002GUT2,主键
1001A11LCP000002GUT3,合同正文生成方式
1001A11LCP000002GUT4,合同正文文本文件
1001A11LCP000002GUT5,合同正文已签署文件
1001A11LCP000002GUT6,附件类型
1001A11LCP000002GUT7,附件文件
1001A11LCP000002GUT8,合同签约依据
1001A11LCP000002GUT9,签约依据文件编号
1001A11LCP000002GUTA,签约依据文件
1001A11LCP000002GUTB,合同计划执行节点内容
1001A11LCP000002GUTC,合同计划执行节点日期
1001A11LCP000002GUTD,合同计划节点实际完成情况
1001A11LCP000002GUTE,外部合同号
1001A11LCP000002GUTF,是否属于固定资产投资类合同
1001A11LCP000002GUTG,自定义项1
1001A11LCP000002GUTH,自定义项2
1001A11LCP000002GUTI,自定义项3
1001A11LCP000002GUTJ,自定义项4
1001A11LCP000002GUTK,自定义项5
1001A11LCP000002GUTL,自定义项6
1001A11LCP000002GUTM,自定义项7
1001A11LCP000002GUTN,自定义项8
1001A11LCP000002GUTO,自定义项9
1001A11LCP000002GUTP,自定义项10
1001A11LCP000002GUTQ,自定义项11
1001A11LCP000002GUTR,自定义项12
1001A11LCP000002GUTS,自定义项13
1001A11LCP000002GUTT,自定义项14
1001A11LCP000002GUTU,自定义项15
1001A11LCP000002GUTV,自定义项16
1001A11LCP000002GUTW,自定义项17
1001A11LCP000002GUTX,自定义项18
1001A11LCP000002GUTY,自定义项19
1001A11LCP000002GUTZ,自定义项20
